,Week,Season,Home_team,Away_team,Home_wins,Home_losses,Away_wins,Away_losses,Home_win,Home_ppg_for,Away_ppg_for,Home_ppg_against,Away_ppg_against,Home_ypg_for,Away_ypg_for,Home_ypg_against,Away_ypg_against,Home_TO_for_total,Away_TO_for_total,Home_TO_against_total,Away_TO_against_total,Home_TO_diff,Away_TO_diff
0,15,2016,SEA,LAR,9,4,4,9,1,21.076923076923077,14.923076923076923,17.846153846153847,23.384615384615383,357.61538461538464,286.15384615384613,330.2307692307692,340.46153846153845,16.0,24.0,16.0,13.0,0.0,11.0
0,15,2016,NYJ,MIA,4,9,8,5,0,17.615384615384617,21.615384615384617,24.923076923076923,23.153846153846153,333.84615384615387,326.6923076923077,355.46153846153845,367.46153846153845,26.0,19.0,10.0,21.0,16.0,-2.0
0,15,2016,KAN,TEN,10,3,7,6,0,23.23076923076923,24.692307692307693,19.615384615384617,23.53846153846154,332.53846153846155,372.3076923076923,374.0769230769231,361.53846153846155,14.0,13.0,25.0,15.0,-11.0,-2.0
0,15,2016,CIN,PIT,5,8,8,5,0,20.615384615384617,24.384615384615383,20.692307692307693,19.692307692307693,371.0769230769231,374.0,357.3076923076923,342.6923076923077,15.0,15.0,18.0,17.0,-3.0,-2.0
0,15,2016,BUF,CLE,6,7,0,13,1,25.0,15.923076923076923,23.153846153846153,28.846153846153847,338.15384615384613,309.15384615384613,355.38461538461536,396.9230769230769,9.0,21.0,17.0,11.0,-8.0,10.0
0,15,2016,MIN,IND,7,6,6,7,0,19.846153846153847,25.23076923076923,17.307692307692307,25.615384615384617,303.0,357.3076923076923,304.3076923076923,377.7692307692308,10.0,17.0,22.0,12.0,-12.0,5.0
0,15,2016,NYG,DET,9,4,9,4,1,19.615384615384617,22.692307692307693,18.76923076923077,20.615384615384617,322.2307692307692,336.15384615384613,349.3076923076923,350.2307692307692,24.0,10.0,19.0,14.0,5.0,-4.0
0,15,2016,BAL,PHI,7,6,5,8,1,21.46153846153846,22.307692307692307,18.23076923076923,20.923076923076923,347.6923076923077,341.38461538461536,311.46153846153845,344.53846153846155,18.0,18.0,25.0,19.0,-7.0,-1.0
0,15,2016,HOU,JAX,7,6,2,11,1,17.615384615384617,18.46153846153846,21.076923076923077,26.0,316.0769230769231,332.61538461538464,318.53846153846155,316.38461538461536,21.0,25.0,14.0,8.0,7.0,17.0
0,15,2016,CHI,GNB,3,10,7,6,0,17.0,25.615384615384617,22.307692307692307,24.0,344.15384615384613,357.9230769230769,326.53846153846155,347.6923076923077,17.0,17.0,10.0,18.0,7.0,-1.0
0,15,2016,ATL,SFO,8,5,1,12,1,32.92307692307692,19.307692307692307,26.53846153846154,30.23076923076923,402.3076923076923,314.0,376.3076923076923,415.3076923076923,10.0,20.0,18.0,17.0,-8.0,3.0
0,15,2016,ARI,NOR,5,8,5,8,0,23.0,27.53846153846154,21.307692307692307,27.0,363.7692307692308,418.3076923076923,298.53846153846155,366.6923076923077,23.0,22.0,23.0,17.0,0.0,5.0
0,15,2016,DEN,NWE,8,5,11,2,0,22.76923076923077,26.846153846153847,18.615384615384617,17.692307692307693,328.0769230769231,395.84615384615387,310.6923076923077,338.0769230769231,18.0,11.0,23.0,14.0,-5.0,-3.0
0,15,2016,LAC,OAK,5,8,10,3,0,26.923076923076923,27.53846153846154,26.692307692307693,24.615384615384617,360.84615384615387,380.3076923076923,353.3076923076923,384.53846153846155,30.0,9.0,25.0,24.0,5.0,-15.0
0,15,2016,DAL,TAM,11,2,8,5,1,26.153846153846153,22.53846153846154,18.307692307692307,22.76923076923077,385.2307692307692,355.15384615384613,350.9230769230769,360.46153846153845,12.0,19.0,14.0,25.0,-2.0,-6.0
0,15,2016,WAS,CAR,8,5,5,8,0,25.384615384615383,23.923076923076923,24.384615384615383,25.923076923076923,412.0769230769231,340.3076923076923,370.61538461538464,362.53846153846155,15.0,24.0,16.0,22.0,-1.0,2.0
0,16,2016,PHI,NYG,5,9,10,4,1,22.571428571428573,19.428571428571427,21.357142857142858,17.857142857142858,340.42857142857144,320.64285714285717,344.2142857142857,347.5,19.0,24.0,21.0,21.0,-2.0,3.0
0,16,2016,GNB,MIN,8,6,7,7,1,25.928571428571427,18.857142857142858,24.214285714285715,18.5,364.57142857142856,301.5,354.92857142857144,311.92857142857144,17.0,13.0,22.0,22.0,-5.0,-9.0
0,16,2016,CHI,WAS,3,11,8,6,0,17.714285714285715,24.642857142857142,22.857142857142858,24.5,351.64285714285717,406.57142857142856,335.42857142857144,375.42857142857144,21.0,18.0,10.0,16.0,11.0,2.0
0,16,2016,JAX,TEN,2,12,8,6,1,18.571428571428573,24.285714285714285,25.642857142857142,23.071428571428573,319.57142857142856,373.5,321.42857142857144,358.2857142857143,26.0,16.0,10.0,16.0,16.0,0.0
0,16,2016,CAR,ATL,6,8,9,5,0,24.071428571428573,33.5,25.142857142857142,25.571428571428573,347.2857142857143,412.85714285714283,360.57142857142856,368.85714285714283,24.0,11.0,25.0,19.0,-1.0,-8.0
0,16,2016,CLE,LAC,0,14,5,9,1,15.714285714285714,26.142857142857142,29.142857142857142,26.142857142857142,306.2857142857143,353.85714285714283,400.7857142857143,352.7142857142857,21.0,32.0,11.0,27.0,10.0,5.0
0,16,2016,BUF,MIA,7,7,9,5,0,25.571428571428573,22.5,22.428571428571427,22.428571428571427,346.2142857142857,325.0,349.2142857142857,366.92857142857144,9.0,20.0,17.0,25.0,-8.0,-5.0
0,16,2016,NWE,NYJ,12,2,4,10,1,26.071428571428573,17.285714285714285,16.642857142857142,25.571428571428573,389.92857142857144,335.7142857142857,336.0,351.7142857142857,11.0,30.0,17.0,11.0,-6.0,19.0
0,16,2016,OAK,IND,11,3,7,7,1,26.928571428571427,25.857142857142858,24.0,24.214285714285715,377.7857142857143,361.14285714285717,375.85714285714283,370.92857142857144,11.0,17.0,26.0,15.0,-15.0,2.0
0,16,2016,SEA,ARI,10,4,5,9,0,21.285714285714285,24.285714285714285,16.785714285714285,23.214285714285715,353.42857142857144,368.14285714285717,319.7142857142857,312.07142857142856,17.0,25.0,16.0,24.0,1.0,1.0
0,16,2016,NOR,TAM,6,8,8,6,1,29.0,22.357142857142858,28.0,23.0,423.2857142857143,349.5,370.85714285714283,366.7857142857143,23.0,23.0,19.0,26.0,4.0,-3.0
0,16,2016,LAR,SFO,4,10,1,13,0,14.071428571428571,18.857142857142858,23.428571428571427,31.0,278.7857142857143,311.0,337.5,424.92857142857144,24.0,21.0,14.0,18.0,10.0,3.0
0,16,2016,HOU,CIN,8,6,5,9,1,17.857142857142858,20.571428571428573,21.0,20.928571428571427,321.14285714285717,360.42857142857144,306.5,359.07142857142856,23.0,16.0,15.0,18.0,8.0,-2.0
0,16,2016,PIT,BAL,9,5,8,6,1,24.357142857142858,21.857142857142858,19.714285714285715,18.785714285714285,374.57142857142856,347.14285714285717,334.07142857142856,312.64285714285717,15.0,20.0,18.0,26.0,-3.0,-6.0
0,16,2016,KAN,DEN,10,4,8,6,1,22.785714285714285,21.357142857142858,19.571428571428573,18.428571428571427,331.35714285714283,326.7142857142857,375.14285714285717,310.85714285714283,15.0,21.0,28.0,23.0,-13.0,-2.0
0,16,2016,DAL,DET,12,2,9,5,1,26.142857142857142,21.5,18.428571428571427,20.357142857142858,389.7857142857143,335.2857142857143,345.57142857142856,346.64285714285717,13.0,12.0,18.0,14.0,-5.0,-2.0
0,17,2016,TEN,HOU,8,7,9,6,1,23.8,17.466666666666665,24.066666666666666,20.266666666666666,366.1333333333333,316.4,362.06666666666666,305.6666666666667,17.0,23.0,17.0,16.0,0.0,7.0
0,17,2016,CIN,BAL,5,10,8,7,1,19.866666666666667,22.2,20.333333333333332,19.6,356.0,348.53333333333336,351.8,318.8666666666667,17.0,21.0,18.0,28.0,-1.0,-7.0
0,17,2016,PHI,DAL,6,9,13,2,1,22.666666666666668,27.2,21.2,18.6,336.8,388.8,352.6,343.8,20.0,13.0,24.0,20.0,-4.0,-7.0
0,17,2016,NYJ,BUF,4,11,7,8,1,16.333333333333332,25.933333333333334,26.6,23.2,329.26666666666665,362.4,349.93333333333334,358.8666666666667,34.0,9.0,11.0,18.0,23.0,-9.0
0,17,2016,PIT,CLE,10,5,1,14,1,24.8,16.0,20.2,28.333333333333332,376.6666666666667,302.6,336.3333333333333,397.8,17.0,21.0,19.0,12.0,-2.0,9.0
0,17,2016,TAM,CAR,8,7,6,9,1,22.466666666666665,23.533333333333335,23.533333333333335,25.666666666666668,349.46666666666664,344.26666666666665,370.1333333333333,363.73333333333335,25.0,26.0,26.0,25.0,-1.0,1.0
0,17,2016,MIA,NWE,10,5,13,2,0,23.266666666666666,27.066666666666666,23.0,15.733333333333333,336.26666666666665,385.6,381.73333333333335,329.53333333333336,21.0,11.0,25.0,21.0,-4.0,-10.0
0,17,2016,IND,JAX,7,8,3,12,1,25.8,19.866666666666667,24.8,25.066666666666666,363.06666666666666,325.93333333333334,377.06666666666666,317.53333333333336,20.0,27.0,15.0,11.0,5.0,16.0
0,17,2016,MIN,CHI,7,8,3,12,1,19.266666666666666,17.933333333333334,19.8,24.066666666666666,311.1333333333333,358.73333333333335,314.3333333333333,344.93333333333334,15.0,26.0,22.0,10.0,-7.0,16.0
0,17,2016,ATL,NOR,10,5,7,8,1,33.46666666666667,29.133333333333333,24.933333333333334,27.733333333333334,412.53333333333336,422.8666666666667,364.4,369.4,11.0,23.0,21.0,21.0,-10.0,2.0
0,17,2016,SFO,SEA,2,13,10,5,0,19.066666666666666,21.933333333333334,30.333333333333332,17.933333333333334,311.8,355.93333333333334,408.4,323.06666666666666,23.0,18.0,20.0,17.0,3.0,1.0
0,17,2016,LAC,KAN,5,10,11,4,0,25.533333333333335,23.466666666666665,25.733333333333334,18.933333333333334,354.0,341.53333333333336,345.93333333333334,366.53333333333336,33.0,16.0,27.0,31.0,6.0,-15.0
0,17,2016,DEN,OAK,8,7,12,3,1,20.6,27.333333333333332,19.4,24.066666666666666,321.3333333333333,383.46666666666664,322.4,376.8,24.0,11.0,24.0,29.0,0.0,-18.0
0,17,2016,WAS,NYG,9,6,10,5,0,25.733333333333334,19.4,24.266666666666666,18.266666666666666,411.3333333333333,330.6,380.93333333333334,343.4,18.0,27.0,21.0,22.0,-3.0,5.0
0,17,2016,LAR,ARI,4,11,6,9,0,14.533333333333333,24.933333333333334,23.333333333333332,23.733333333333334,272.0,368.26666666666665,336.53333333333336,317.3333333333333,26.0,26.0,16.0,25.0,10.0,1.0
0,17,2016,DET,GNB,9,6,9,6,0,21.466666666666665,26.733333333333334,21.8,24.266666666666666,334.2,363.46666666666664,348.53333333333336,361.0,14.0,17.0,14.0,24.0,0.0,-7.0
0,1,2017,NWE,KAN,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,2017,CLE,PIT,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,2017,CIN,BAL,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,2017,WAS,PHI,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,2017,DET,ARI,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,2017,HOU,JAX,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,2017,TEN,OAK,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,2017,CHI,ATL,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,2017,BUF,NYJ,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,2017,LAR,IND,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,2017,SFO,CAR,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,2017,GNB,SEA,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,2017,DAL,NYG,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,2017,MIN,NOR,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,2017,DEN,LAC,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2,2017,CIN,HOU,0,1,0,1,0,0.0,7.0,20.0,29.0,221.0,203.0,268.0,280.0,5.0,4.0,1.0,0.0,4.0,4.0
0,2,2017,KAN,PHI,1,0,1,0,1,42.0,30.0,27.0,17.0,537.0,356.0,371.0,264.0,1.0,2.0,0.0,4.0,1.0,-2.0
0,2,2017,IND,ARI,0,1,0,1,0,9.0,23.0,46.0,35.0,225.0,308.0,373.0,367.0,3.0,4.0,1.0,1.0,2.0,3.0
0,2,2017,NOR,NWE,0,1,0,1,0,19.0,27.0,29.0,42.0,344.0,371.0,470.0,537.0,0.0,0.0,0.0,1.0,0.0,-1.0
0,2,2017,CAR,BUF,1,0,1,0,1,23.0,21.0,3.0,12.0,287.0,408.0,217.0,214.0,2.0,1.0,2.0,2.0,0.0,-1.0
0,2,2017,PIT,MIN,1,0,1,0,1,21.0,29.0,18.0,19.0,290.0,470.0,237.0,344.0,1.0,0.0,1.0,0.0,0.0,0.0
0,2,2017,TAM,CHI,0,0,0,1,1,0.0,17.0,0.0,23.0,0.0,301.0,0.0,372.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2,2017,BAL,CLE,1,0,0,1,1,20.0,18.0,0.0,21.0,268.0,237.0,221.0,290.0,1.0,1.0,5.0,1.0,-4.0,0.0
0,2,2017,JAX,TEN,1,0,0,1,0,29.0,16.0,7.0,26.0,280.0,350.0,203.0,359.0,0.0,0.0,4.0,0.0,-4.0,0.0
0,2,2017,LAC,MIA,0,1,0,0,0,21.0,0.0,24.0,0.0,249.0,0.0,321.0,0.0,1.0,0.0,2.0,0.0,-1.0,0.0
0,2,2017,OAK,NYJ,1,0,0,1,1,26.0,12.0,16.0,21.0,359.0,214.0,350.0,408.0,0.0,2.0,0.0,1.0,0.0,1.0
0,2,2017,DEN,DAL,1,0,1,0,1,24.0,19.0,21.0,3.0,321.0,392.0,249.0,233.0,2.0,0.0,1.0,1.0,1.0,-1.0
0,2,2017,LAR,WAS,1,0,0,1,0,46.0,17.0,9.0,30.0,373.0,264.0,225.0,356.0,1.0,4.0,3.0,2.0,-2.0,2.0
0,2,2017,SEA,SFO,0,1,0,1,1,9.0,3.0,17.0,23.0,225.0,217.0,370.0,287.0,1.0,2.0,1.0,2.0,0.0,0.0
0,2,2017,ATL,GNB,1,0,1,0,1,23.0,17.0,17.0,9.0,372.0,370.0,301.0,225.0,0.0,1.0,0.0,1.0,0.0,0.0
0,2,2017,NYG,DET,0,1,1,0,0,3.0,35.0,19.0,23.0,233.0,367.0,392.0,308.0,1.0,1.0,0.0,4.0,1.0,-3.0
0,3,2017,SFO,LAR,0,2,1,1,0,6.0,33.0,17.5,18.0,232.5,352.5,299.5,305.0,3.0,3.0,2.0,3.0,1.0,0.0
0,3,2017,JAX,BAL,1,1,2,0,1,22.5,22.0,22.0,5.0,295.0,302.5,296.5,303.5,3.0,3.0,5.0,10.0,-2.0,-7.0
0,3,2017,NYJ,MIA,0,2,1,0,1,16.0,19.0,33.0,17.0,242.5,336.0,409.0,367.0,4.0,0.0,1.0,0.0,3.0,0.0
0,3,2017,PHI,NYG,1,1,0,2,1,25.0,6.5,22.0,21.5,381.0,251.5,304.0,324.5,4.0,2.0,4.0,1.0,0.0,1.0
0,3,2017,DET,ATL,2,0,2,0,0,29.5,28.5,16.5,20.0,312.0,368.0,289.0,334.0,2.0,0.0,5.0,2.0,-3.0,-2.0
0,3,2017,BUF,DEN,1,1,2,0,1,12.0,33.0,10.5,19.0,292.0,350.5,234.5,258.5,1.0,4.0,2.0,3.0,-1.0,1.0
0,3,2017,MIN,TAM,1,1,1,0,1,19.0,29.0,22.5,7.0,353.5,311.0,339.5,310.0,1.0,1.0,0.0,4.0,1.0,-3.0
0,3,2017,CHI,PIT,0,2,2,0,1,12.0,23.5,26.0,13.5,305.5,312.5,341.5,237.0,4.0,1.0,1.0,2.0,3.0,-1.0
0,3,2017,CAR,NOR,2,0,0,2,0,16.0,19.5,3.0,32.5,271.0,386.5,196.5,512.5,2.0,0.0,2.0,0.0,0.0,0.0
0,3,2017,IND,CLE,0,2,0,2,1,11.0,14.0,31.0,22.5,245.5,311.5,381.0,313.5,4.0,6.0,2.0,3.0,2.0,3.0
0,3,2017,NWE,HOU,1,1,1,1,1,31.5,10.0,31.0,19.0,463.0,234.5,483.0,287.5,0.0,4.0,1.0,1.0,-1.0,3.0
0,3,2017,TEN,SEA,1,1,1,1,1,26.5,10.5,21.0,13.0,370.0,268.5,334.5,309.0,1.0,1.0,3.0,2.0,-2.0,-1.0
0,3,2017,LAC,KAN,0,2,2,0,0,19.0,34.5,21.5,23.5,308.0,440.5,328.5,388.5,1.0,1.0,2.0,2.0,-1.0,-1.0
0,3,2017,GNB,CIN,1,1,0,2,1,20.0,4.5,21.5,16.5,368.5,258.0,294.5,267.0,3.0,6.0,1.0,1.0,2.0,5.0
0,3,2017,WAS,OAK,1,1,2,0,1,22.0,35.5,25.0,18.0,324.5,384.5,344.0,310.5,4.0,0.0,4.0,2.0,0.0,-2.0
0,3,2017,ARI,DAL,1,1,1,1,0,19.5,18.0,24.0,22.5,348.5,330.0,316.5,306.5,5.0,2.0,2.0,3.0,3.0,-1.0
0,4,2017,GNB,CHI,2,1,1,2,1,22.333333333333332,15.666666666666666,22.333333333333332,23.0,360.3333333333333,305.6666666666667,296.6666666666667,321.6666666666667,4.0,6.0,2.0,3.0,2.0,3.0
0,4,2017,MIA,NOR,1,1,1,2,0,12.5,24.333333333333332,18.5,26.0,280.5,378.3333333333333,351.5,437.6666666666667,2.0,0.0,1.0,3.0,1.0,-3.0
0,4,2017,CLE,CIN,0,3,0,3,0,18.666666666666668,11.0,25.333333333333332,20.0,323.0,272.3333333333333,320.6666666666667,292.6666666666667,9.0,7.0,4.0,2.0,5.0,5.0
0,4,2017,HOU,TEN,1,2,2,1,1,17.666666666666668,28.666666666666668,24.666666666666668,23.0,295.3333333333333,386.6666666666667,323.6666666666667,367.3333333333333,6.0,1.0,2.0,3.0,4.0,-2.0
0,4,2017,NYJ,JAX,1,2,2,1,1,17.333333333333332,29.666666666666668,24.0,17.0,273.6666666666667,333.3333333333333,347.6666666666667,259.6666666666667,5.0,3.0,3.0,8.0,2.0,-5.0
0,4,2017,DAL,LAR,2,1,2,1,0,21.333333333333332,35.666666666666664,20.666666666666668,25.0,311.0,374.3333333333333,315.0,343.6666666666667,2.0,5.0,3.0,5.0,-1.0,0.0
0,4,2017,MIN,DET,2,1,2,1,0,24.0,28.333333333333332,20.666666666666668,21.0,400.3333333333333,316.0,340.3333333333333,335.3333333333333,1.0,2.0,3.0,8.0,-2.0,-6.0
0,4,2017,BAL,PIT,2,1,2,1,0,17.0,21.333333333333332,18.0,16.666666666666668,263.6666666666667,302.3333333333333,339.0,260.0,6.0,3.0,10.0,4.0,-4.0,-1.0
0,4,2017,ATL,BUF,3,0,2,1,0,29.0,16.666666666666668,22.0,12.333333333333334,388.0,285.3333333333333,330.6666666666667,278.3333333333333,3.0,1.0,2.0,4.0,1.0,-3.0
0,4,2017,NWE,CAR,2,1,2,1,0,33.0,15.0,31.666666666666668,13.333333333333334,440.6666666666667,276.6666666666667,461.0,251.66666666666666,1.0,5.0,3.0,2.0,-2.0,3.0
0,4,2017,ARI,SFO,1,2,0,3,1,18.666666666666668,17.0,25.333333333333332,25.333333333333332,343.0,295.3333333333333,302.0,339.0,5.0,5.0,2.0,4.0,3.0,1.0
0,4,2017,TAM,NYG,1,1,0,3,1,23.0,12.333333333333334,20.5,23.333333333333332,326.5,306.0,402.0,334.3333333333333,4.0,4.0,4.0,2.0,0.0,2.0
0,4,2017,LAC,PHI,0,3,2,1,0,16.0,25.666666666666668,22.333333333333332,22.666666666666668,315.3333333333333,372.0,322.6666666666667,341.0,4.0,5.0,2.0,6.0,2.0,-1.0
0,4,2017,DEN,OAK,2,1,2,1,1,27.333333333333332,27.0,21.333333333333332,21.0,355.6666666666667,299.0,263.0,364.3333333333333,6.0,3.0,3.0,4.0,3.0,-1.0
0,4,2017,SEA,IND,1,2,1,2,1,16.0,17.666666666666668,19.666666666666668,30.0,323.3333333333333,275.3333333333333,346.0,369.3333333333333,1.0,5.0,2.0,5.0,-1.0,0.0
0,4,2017,KAN,WAS,3,0,2,1,1,31.0,23.666666666666668,19.0,20.0,397.3333333333333,373.6666666666667,369.0,272.0,1.0,6.0,5.0,7.0,-4.0,-1.0
0,5,2017,TAM,NWE,2,1,2,2,0,23.666666666666668,32.25,21.333333333333332,32.0,362.3333333333333,423.75,394.3333333333333,456.75,4.0,1.0,4.0,5.0,0.0,-4.0
0,5,2017,MIA,TEN,1,2,2,2,1,8.333333333333334,25.0,19.0,31.5,249.0,338.75,350.0,386.75,3.0,6.0,1.0,4.0,2.0,2.0
0,5,2017,CLE,NYJ,0,4,2,2,0,15.75,18.75,26.75,23.0,296.0,323.0,328.0,338.5,10.0,7.0,5.0,4.0,5.0,3.0
0,5,2017,DET,CAR,3,1,3,1,0,24.75,19.5,17.5,17.5,299.75,318.5,322.5,282.0,2.0,7.0,11.0,2.0,-9.0,5.0
0,5,2017,PHI,ARI,3,1,2,2,1,25.75,18.5,23.0,22.75,392.5,349.25,355.75,302.75,5.0,6.0,7.0,3.0,-2.0,3.0
0,5,2017,PIT,JAX,3,1,2,2,0,22.5,27.25,14.75,18.5,322.0,327.75,267.0,312.5,4.0,4.0,7.0,10.0,-3.0,-6.0
0,5,2017,NYG,LAC,0,4,0,4,0,15.0,18.0,23.75,23.25,324.25,336.5,359.25,355.5,4.0,5.0,2.0,2.0,2.0,3.0
0,5,2017,IND,SFO,1,3,0,4,1,17.75,16.5,34.0,23.5,265.75,297.75,396.25,346.25,7.0,6.0,7.0,5.0,0.0,1.0
0,5,2017,CIN,BUF,1,3,3,1,1,16.0,18.25,16.75,13.5,291.75,284.25,273.25,306.0,8.0,1.0,3.0,7.0,5.0,-6.0
0,5,2017,OAK,BAL,2,2,2,2,0,22.75,15.0,19.75,20.0,287.75,269.75,347.75,349.5,4.0,9.0,4.0,11.0,0.0,-2.0
0,5,2017,LAR,SEA,3,1,2,2,0,35.5,23.5,26.25,19.25,383.75,361.75,367.75,318.75,5.0,3.0,7.0,4.0,-2.0,-1.0
0,5,2017,DAL,GNB,2,2,3,1,0,23.5,25.5,24.25,20.25,343.25,335.25,339.25,299.5,4.0,4.0,3.0,6.0,1.0,-2.0
0,5,2017,HOU,KAN,2,2,4,0,0,27.5,30.5,22.0,19.25,332.75,405.25,291.5,359.5,7.0,1.0,7.0,6.0,0.0,-5.0
0,5,2017,CHI,MIN,1,3,2,2,0,15.25,19.75,26.0,19.0,306.25,371.25,306.25,318.0,10.0,4.0,3.0,3.0,7.0,1.0
0,6,2017,CAR,PHI,4,1,4,1,0,21.0,27.4,18.8,19.8,327.2,397.8,274.0,346.0,7.0,6.0,3.0,8.0,4.0,-2.0
0,6,2017,ATL,MIA,3,1,2,2,0,26.0,10.25,22.25,16.75,388.25,231.25,318.25,309.5,6.0,5.0,2.0,3.0,4.0,2.0
0,6,2017,NYJ,NWE,3,2,3,2,0,18.4,29.6,21.2,28.4,300.8,419.4,354.6,447.2,8.0,3.0,7.0,5.0,1.0,-2.0
0,6,2017,HOU,CLE,2,3,0,5,1,28.8,15.4,26.0,24.8,344.6,320.6,323.2,304.8,8.0,13.0,7.0,6.0,1.0,7.0
0,6,2017,BAL,CHI,3,2,1,4,0,18.0,15.6,19.4,24.8,288.8,299.8,328.6,305.0,9.0,12.0,12.0,3.0,-3.0,9.0
0,6,2017,NOR,DET,2,2,3,2,1,23.25,24.6,19.5,19.4,370.5,288.2,374.75,330.4,0.0,3.0,4.0,11.0,-4.0,-8.0
0,6,2017,WAS,SFO,2,2,0,5,1,22.75,17.8,22.25,24.0,363.0,318.6,311.25,366.4,7.0,6.0,7.0,6.0,0.0,0.0
0,6,2017,MIN,GNB,3,2,4,1,1,19.8,27.4,18.6,22.4,357.0,336.6,309.2,321.2,4.0,5.0,5.0,9.0,-1.0,-4.0
0,6,2017,ARI,TAM,2,3,2,2,1,16.2,21.25,25.0,20.75,340.8,374.0,326.0,396.25,7.0,4.0,4.0,6.0,3.0,-2.0
0,6,2017,JAX,LAR,3,2,3,2,0,27.8,30.4,16.6,24.2,324.8,382.0,324.2,342.4,5.0,10.0,15.0,9.0,-10.0,1.0
0,6,2017,OAK,LAC,2,3,1,4,0,21.6,19.8,21.8,23.0,279.2,345.6,351.2,351.4,5.0,6.0,4.0,4.0,1.0,2.0
0,6,2017,KAN,PIT,5,0,3,2,0,32.8,19.8,22.2,17.8,414.2,331.8,366.0,276.2,1.0,9.0,7.0,8.0,-6.0,1.0
0,6,2017,DEN,NYG,3,1,0,5,0,24.5,16.4,18.5,24.4,341.25,326.4,260.75,363.8,6.0,6.0,4.0,3.0,2.0,3.0
0,6,2017,TEN,IND,2,3,2,3,1,22.0,19.4,28.4,31.8,308.6,302.0,345.0,397.4,8.0,8.0,6.0,7.0,2.0,1.0
0,7,2017,OAK,KAN,2,4,5,1,1,20.666666666666668,29.5,21.0,21.666666666666668,278.3333333333333,387.0,349.8333333333333,378.1666666666667,7.0,1.0,5.0,8.0,2.0,-7.0
0,7,2017,BUF,TAM,3,2,2,3,1,17.8,23.6,14.8,24.2,271.6,381.6,322.4,403.4,2.0,6.0,10.0,8.0,-8.0,-2.0
0,7,2017,MIA,NYJ,3,2,3,3,1,12.2,18.166666666666668,16.8,21.666666666666668,242.8,318.6666666666667,315.4,358.0,6.0,11.0,4.0,9.0,2.0,2.0
0,7,2017,GNB,NOR,4,2,3,2,0,24.5,29.0,22.5,23.2,318.3333333333333,372.2,326.1666666666667,369.2,8.0,3.0,11.0,9.0,-3.0,-6.0
0,7,2017,IND,JAX,2,4,3,3,0,19.833333333333332,26.0,32.5,18.333333333333332,301.1666666666667,335.5,410.0,311.6666666666667,9.0,6.0,8.0,16.0,1.0,-10.0
0,7,2017,CLE,TEN,0,6,3,3,0,15.666666666666666,24.333333333333332,26.166666666666668,27.333333333333332,308.3333333333333,336.0,310.6666666666667,337.0,16.0,9.0,7.0,7.0,9.0,2.0
0,7,2017,MIN,BAL,4,2,3,3,1,20.333333333333332,19.0,17.166666666666668,20.666666666666668,356.0,289.1666666666667,295.5,330.8333333333333,6.0,12.0,8.0,14.0,-2.0,-2.0
0,7,2017,CHI,CAR,2,4,4,2,1,17.5,21.333333333333332,24.666666666666668,20.333333333333332,306.8333333333333,323.5,302.6666666666667,280.0,14.0,10.0,6.0,4.0,8.0,6.0
0,7,2017,LAR,ARI,4,2,3,3,1,29.833333333333332,19.833333333333332,23.0,26.333333333333332,359.8333333333333,356.0,350.1666666666667,340.3333333333333,11.0,9.0,10.0,6.0,1.0,3.0
